epoch,batch,loss,loss_name
5,4,44415.43359375,MSE
5,5,4746.6962890625,MSE
5,6,3194.695556640625,MSE
5,7,7269.109375,MSE
5,8,2271.223388671875,MSE
5,9,8129.45751953125,MSE
5,10,22371.482421875,MSE
5,11,2002.66796875,MSE
5,12,44929.5625,MSE
5,13,66014.4296875,MSE
5,14,16661.4296875,MSE
5,15,9397.86328125,MSE
5,16,13699.439453125,MSE
5,17,11049.861328125,MSE
5,18,23544.6796875,MSE
5,19,2549.26806640625,MSE
5,20,9154.126953125,MSE
5,21,14804.86328125,MSE
5,22,14420.6982421875,MSE
5,23,7370.7568359375,MSE
5,24,5852.7900390625,MSE
5,25,11810.396484375,MSE
5,26,4420.63037109375,MSE
5,27,11997.63671875,MSE
5,28,11913.978515625,MSE
5,29,2266.20166015625,MSE
5,30,2270.552734375,MSE
5,31,12547.826171875,MSE
5,32,25712.462890625,MSE
5,33,9741.255859375,MSE
5,34,6717.23828125,MSE
5,35,42098.94140625,MSE
5,36,110299.703125,MSE
5,37,36991.76953125,MSE
5,38,19906.2421875,MSE
5,39,33283.18359375,MSE
5,40,5658.09228515625,MSE
5,41,11913.07421875,MSE
5,42,12435.853515625,MSE
5,43,7422.4599609375,MSE
5,44,5249.4931640625,MSE
5,45,86748.953125,MSE
5,46,27446.21484375,MSE
5,47,13975.33984375,MSE
5,48,17270.9765625,MSE
5,49,42217.1015625,MSE
5,50,13892.28515625,MSE
5,51,24679.625,MSE
5,52,10793.255859375,MSE
5,53,17822.20703125,MSE
5,54,20731.142578125,MSE
5,55,17099.853515625,MSE
5,56,26328.5546875,MSE
5,57,58354.72265625,MSE
5,58,4255.3984375,MSE
5,59,3616.067138671875,MSE
5,60,19726.25390625,MSE
5,61,34394.58984375,MSE
5,62,50865.03125,MSE
5,63,22296.03125,MSE
5,64,2960.18896484375,MSE
5,65,29564.7265625,MSE
5,66,3835.0498046875,MSE
5,67,3587.08837890625,MSE
5,68,4450.529296875,MSE
5,69,1205.10107421875,MSE
5,70,69569.515625,MSE
5,71,36718.90625,MSE
5,72,17775.265625,MSE
5,73,9969.478515625,MSE
5,74,31601.63671875,MSE
5,75,14080.646484375,MSE
5,76,5549.07080078125,MSE
5,77,7082.5693359375,MSE
5,78,6314.1259765625,MSE
5,79,16372.3310546875,MSE
5,80,4200.66650390625,MSE
5,81,26047.4609375,MSE
5,82,1109.1483154296875,MSE
5,83,4041.70068359375,MSE
5,84,5686.9091796875,MSE
5,85,9355.046875,MSE
5,86,65884.9140625,MSE
5,87,36772.3125,MSE
5,88,47682.80859375,MSE
5,89,25699.140625,MSE
5,90,43643.2578125,MSE
5,91,56499.66796875,MSE
5,92,27904.5078125,MSE
5,93,27378.4765625,MSE
5,94,15109.66015625,MSE
5,95,5699.8330078125,MSE
5,96,10198.1884765625,MSE
5,97,29184.376953125,MSE
5,98,15956.568359375,MSE
5,99,10350.76171875,MSE
5,100,3832.1826171875,MSE
5,101,40177.71875,MSE
5,102,9797.4677734375,MSE
5,103,25664.2890625,MSE
5,104,4118.66162109375,MSE
5,105,10811.23046875,MSE
5,106,12969.22265625,MSE
5,107,22385.39453125,MSE
5,108,4127.26171875,MSE
5,109,6299.5234375,MSE
5,110,2765.36865234375,MSE
5,111,6829.9638671875,MSE
5,112,4425.38818359375,MSE
5,113,2462.4306640625,MSE
5,114,27378.79296875,MSE
5,115,9130.392578125,MSE
5,116,14326.0673828125,MSE
5,117,10966.6640625,MSE
5,118,28492.58203125,MSE
5,119,4295.82080078125,MSE
5,120,31088.984375,MSE
5,121,15436.7724609375,MSE
5,122,42214.83203125,MSE
5,123,1640.021728515625,MSE
5,124,10517.759765625,MSE
5,125,17428.474609375,MSE
5,126,9945.326171875,MSE
5,127,65305.234375,MSE
5,128,26849.775390625,MSE
5,129,6828.171875,MSE
5,130,4438.1083984375,MSE
5,131,21222.927734375,MSE
5,132,27900.96484375,MSE
5,133,47891.8203125,MSE
5,134,6149.2236328125,MSE
5,135,16861.603515625,MSE
5,136,31489.611328125,MSE
5,137,16857.1328125,MSE
6,0,17150.1875,MSE
6,1,12845.892578125,MSE
6,2,2576.08984375,MSE
6,3,24253.736328125,MSE
6,4,35231.70703125,MSE
6,5,2670.75830078125,MSE
6,6,1638.503662109375,MSE
6,7,5948.904296875,MSE
6,8,2891.468994140625,MSE
6,9,3461.12255859375,MSE
6,10,23846.45703125,MSE
6,11,1493.794677734375,MSE
6,12,35519.83203125,MSE
6,13,41674.00390625,MSE
6,14,18066.359375,MSE
6,15,5375.70947265625,MSE
6,16,8597.744140625,MSE
6,17,8376.7666015625,MSE
6,18,19978.1953125,MSE
6,19,7447.2978515625,MSE
6,20,5528.904296875,MSE
6,21,9676.24609375,MSE
6,22,14126.421875,MSE
6,23,5580.05908203125,MSE
6,24,3377.3447265625,MSE
6,25,8534.658203125,MSE
6,26,8104.87060546875,MSE
6,27,3528.009521484375,MSE
6,28,7769.07177734375,MSE
6,29,1628.5474853515625,MSE
6,30,2325.572265625,MSE
6,31,11966.755859375,MSE
6,32,16126.341796875,MSE
6,33,4473.1533203125,MSE
6,34,8247.640625,MSE
6,35,22586.26953125,MSE
6,36,61476.90234375,MSE
6,37,30965.5859375,MSE
6,38,9804.25,MSE
6,39,19186.609375,MSE
6,40,5422.69287109375,MSE
6,41,4809.173828125,MSE
6,42,1937.753173828125,MSE
6,43,3437.693359375,MSE
6,44,3771.604248046875,MSE
6,45,63520.2265625,MSE
6,46,16835.69140625,MSE
6,47,14597.9833984375,MSE
6,48,10501.630859375,MSE
6,49,44655.40234375,MSE
6,50,13532.43359375,MSE
6,51,14208.4697265625,MSE
6,52,4837.1767578125,MSE
6,53,8775.5986328125,MSE
6,54,14363.240234375,MSE
6,55,7384.0693359375,MSE
6,56,22304.96875,MSE
6,57,45604.90234375,MSE
6,58,2747.61669921875,MSE
6,59,3175.624267578125,MSE
6,60,12661.685546875,MSE
6,61,20741.91015625,MSE
6,62,35051.78125,MSE
6,63,20620.16796875,MSE
6,64,5952.61474609375,MSE
6,65,15688.474609375,MSE
6,66,2291.1787109375,MSE
6,67,1958.89599609375,MSE
6,68,4080.05810546875,MSE
6,69,2018.2904052734375,MSE
6,70,45202.40234375,MSE
6,71,26705.66015625,MSE
6,72,9838.220703125,MSE
6,73,11076.544921875,MSE
6,74,20433.662109375,MSE
6,75,7737.58203125,MSE
6,76,3674.642333984375,MSE
6,77,5259.12158203125,MSE
6,78,5892.6015625,MSE
6,79,7282.36376953125,MSE
6,80,3043.515869140625,MSE
6,81,17068.47265625,MSE
6,82,803.2261352539062,MSE
6,83,2127.589111328125,MSE
6,84,4724.3857421875,MSE
6,85,5426.6533203125,MSE
6,86,44530.4453125,MSE
6,87,20309.6875,MSE
6,88,32121.953125,MSE
6,89,12551.091796875,MSE
6,90,31212.97265625,MSE
6,91,35491.71875,MSE
6,92,15421.189453125,MSE
6,93,23343.109375,MSE
6,94,10282.7763671875,MSE
6,95,4584.560546875,MSE
6,96,7886.03564453125,MSE
6,97,18680.5546875,MSE
6,98,11005.2666015625,MSE
6,99,5923.091796875,MSE
6,100,4067.424560546875,MSE
6,101,21579.96875,MSE
6,102,7365.4423828125,MSE
6,103,16085.943359375,MSE
6,104,3226.5849609375,MSE
6,105,5208.705078125,MSE
6,106,9143.4912109375,MSE
6,107,18468.55859375,MSE
6,108,3147.514404296875,MSE
6,109,4102.7685546875,MSE
6,110,2807.97412109375,MSE
6,111,4382.42578125,MSE
6,112,4660.14990234375,MSE
6,113,3380.18798828125,MSE
6,114,14419.30859375,MSE
6,115,5597.078125,MSE
6,116,14113.279296875,MSE
6,117,7352.90771484375,MSE
6,118,20005.21875,MSE
6,119,2884.49658203125,MSE
6,120,15709.8544921875,MSE
6,121,16549.3125,MSE
6,122,17348.1015625,MSE
